config,algorithm,problem,suite,N,maxFE,run,seed,finishedFE,runtime,IGD,HV,Feasible_rate,file
"s06_mechanism","CMOEA-AOP-Trace","DASCMOP3","DAS-CMOP",100,50000,1,228701,50118,16.6753,0.02165142190220081,0.3100799020821517,1,"CMOEA_AOP_Trace_DASCMOP3_N100_FE50000_run1_seed228701.mat"
"s06_mechanism","CMOEA-AOP-Trace","DASCMOP3","DAS-CMOP",100,50000,2,228702,50064,7.9927,0.02102138769914483,0.3106159305712091,1,"CMOEA_AOP_Trace_DASCMOP3_N100_FE50000_run2_seed228702.mat"
"s06_mechanism","CMOEA-AOP-Trace","DASCMOP3","DAS-CMOP",100,50000,3,228703,50158,17.6691,0.0201369150550018,0.3107248609444812,1,"CMOEA_AOP_Trace_DASCMOP3_N100_FE50000_run3_seed228703.mat"
"s06_mechanism","CMOEA-AOP-Trace","DASCMOP4","DAS-CMOP",100,50000,1,228801,50050,6.8186,NaN,NaN,0,"CMOEA_AOP_Trace_DASCMOP4_N100_FE50000_run1_seed228801.mat"
"s06_mechanism","CMOEA-AOP-Trace","DASCMOP4","DAS-CMOP",100,50000,2,228802,50068,10.1158,0.008712938352625687,0.1925696782256147,1,"CMOEA_AOP_Trace_DASCMOP4_N100_FE50000_run2_seed228802.mat"
"s06_mechanism","CMOEA-AOP-Trace","DASCMOP4","DAS-CMOP",100,50000,3,228803,50144,10.5734,1.195228879660386,0,0.01,"CMOEA_AOP_Trace_DASCMOP4_N100_FE50000_run3_seed228803.mat"
"s06_mechanism","CMOEA-AOP-Trace","DASCMOP5","DAS-CMOP",100,50000,1,228901,50090,7.7133,0.7200351539127781,0.03054773960338346,1,"CMOEA_AOP_Trace_DASCMOP5_N100_FE50000_run1_seed228901.mat"
"s06_mechanism","CMOEA-AOP-Trace","DASCMOP5","DAS-CMOP",100,50000,2,228902,50208,7.4692,NaN,NaN,0,"CMOEA_AOP_Trace_DASCMOP5_N100_FE50000_run2_seed228902.mat"
"s06_mechanism","CMOEA-AOP-Trace","DASCMOP5","DAS-CMOP",100,50000,3,228903,50020,16.9203,0.5662908701204026,0.05544979898285363,1,"CMOEA_AOP_Trace_DASCMOP5_N100_FE50000_run3_seed228903.mat"
"s06_mechanism","CMOEA-AOP-Trace","DASCMOP6","DAS-CMOP",100,50000,1,229001,50142,7.2708,0.08880243321463674,0.2598792313627662,1,"CMOEA_AOP_Trace_DASCMOP6_N100_FE50000_run1_seed229001.mat"
"s06_mechanism","CMOEA-AOP-Trace","DASCMOP6","DAS-CMOP",100,50000,2,229002,50044,8.9028,0.02015011184589891,0.3103567756108609,1,"CMOEA_AOP_Trace_DASCMOP6_N100_FE50000_run2_seed229002.mat"
