config,algorithm,problem,suite,N,maxFE,run,seed,finishedFE,runtime,IGD,HV,Feasible_rate,file
"s05_confirmation","CMOEA-AOP","DASCMOP4","DAS-CMOP",100,50000,3,227803,50160,7.2176,NaN,NaN,0,"CMOEA_AOP_DASCMOP4_N100_FE50000_run3_seed227803.mat"
"s05_confirmation","CMOEA-AOP","DASCMOP4","DAS-CMOP",100,50000,4,227804,50070,7.2079,0.007008999326552955,0.1935932784252162,1,"CMOEA_AOP_DASCMOP4_N100_FE50000_run4_seed227804.mat"
"s05_confirmation","CMOEA-AOP","DASCMOP4","DAS-CMOP",100,50000,5,227805,50156,7.1286,0.8173207288121593,0,1,"CMOEA_AOP_DASCMOP4_N100_FE50000_run5_seed227805.mat"
"s05_confirmation","CMOEA-AOP","DASCMOP5","DAS-CMOP",100,50000,1,227901,50018,7.1489,NaN,NaN,0,"CMOEA_AOP_DASCMOP5_N100_FE50000_run1_seed227901.mat"
"s05_confirmation","CMOEA-AOP","DASCMOP5","DAS-CMOP",100,50000,2,227902,50074,7.2827,0.1255241911317855,0.2696088392638548,1,"CMOEA_AOP_DASCMOP5_N100_FE50000_run2_seed227902.mat"
"s05_confirmation","CMOEA-AOP","DASCMOP5","DAS-CMOP",100,50000,3,227903,50056,7.5557,NaN,NaN,0,"CMOEA_AOP_DASCMOP5_N100_FE50000_run3_seed227903.mat"
"s05_confirmation","CMOEA-AOP","DASCMOP5","DAS-CMOP",100,50000,4,227904,50056,8.3518,0.008741974730522366,0.3468929335921556,1,"CMOEA_AOP_DASCMOP5_N100_FE50000_run4_seed227904.mat"
"s05_confirmation","CMOEA-AOP","DASCMOP5","DAS-CMOP",100,50000,5,227905,50006,6.7491,NaN,NaN,0,"CMOEA_AOP_DASCMOP5_N100_FE50000_run5_seed227905.mat"
"s05_confirmation","CMOEA-AOP","DASCMOP6","DAS-CMOP",100,50000,1,228001,50122,7.2427,0.6513621408534801,0.03373982692264023,1,"CMOEA_AOP_DASCMOP6_N100_FE50000_run1_seed228001.mat"
"s05_confirmation","CMOEA-AOP","DASCMOP6","DAS-CMOP",100,50000,2,228002,50100,8.0498,0.5591415239153245,0.04646100808360069,1,"CMOEA_AOP_DASCMOP6_N100_FE50000_run2_seed228002.mat"
"s05_confirmation","CMOEA-AOP","DASCMOP6","DAS-CMOP",100,50000,3,228003,50140,6.8098,0.4319221590740628,0.07882729748937074,1,"CMOEA_AOP_DASCMOP6_N100_FE50000_run3_seed228003.mat"
"s05_confirmation","CMOEA-AOP","DASCMOP6","DAS-CMOP",100,50000,4,228004,50010,6.6413,NaN,NaN,0,"CMOEA_AOP_DASCMOP6_N100_FE50000_run4_seed228004.mat"
"s05_confirmation","CMOEA-AOP","DASCMOP6","DAS-CMOP",100,50000,5,228005,50114,7.3436,NaN,NaN,0,"CMOEA_AOP_DASCMOP6_N100_FE50000_run5_seed228005.mat"
"s05_confirmation","CMOEA-AOP","DASCMOP7","DAS-CMOP",100,50000,1,228101,50066,6.4005,NaN,NaN,0,"CMOEA_AOP_DASCMOP7_N100_FE50000_run1_seed228101.mat"
"s05_confirmation","CMOEA-AOP","DASCMOP7","DAS-CMOP",100,50000,2,228102,50094,56.785,0.03211195918830814,0.2843295229041325,1,"CMOEA_AOP_DASCMOP7_N100_FE50000_run2_seed228102.mat"
"s05_confirmation","CMOEA-AOP","DASCMOP7","DAS-CMOP",100,50000,3,228103,50178,33.0965,0.3221581693374282,0.1452527951664492,1,"CMOEA_AOP_DASCMOP7_N100_FE50000_run3_seed228103.mat"
"s05_confirmation","CMOEA-AOP","DASCMOP7","DAS-CMOP",100,50000,4,228104,50034,63.0764,0.4751378599784045,0.08504557720473149,1,"CMOEA_AOP_DASCMOP7_N100_FE50000_run4_seed228104.mat"
"s05_confirmation","CMOEA-AOP","DASCMOP7","DAS-CMOP",100,50000,5,228105,50000,17.545,0.5533720123693848,0.07437147976107493,1,"CMOEA_AOP_DASCMOP7_N100_FE50000_run5_seed228105.mat"
"s05_confirmation","CMOEA-AOP","DASCMOP8","DAS-CMOP",100,50000,1,228201,50108,25.9811,0.1283650307696974,0.1665877879074043,1,"CMOEA_AOP_DASCMOP8_N100_FE50000_run1_seed228201.mat"
"s05_confirmation","CMOEA-AOP","DASCMOP8","DAS-CMOP",100,50000,2,228202,50176,8.5516,1.09636184773903,0,1,"CMOEA_AOP_DASCMOP8_N100_FE50000_run2_seed228202.mat"
"s05_confirmation","CMOEA-AOP","DASCMOP8","DAS-CMOP",100,50000,3,228203,50204,59.2217,0.04895262025147694,0.2017586086344122,1,"CMOEA_AOP_DASCMOP8_N100_FE50000_run3_seed228203.mat"
"s05_confirmation","CMOEA-AOP","DASCMOP8","DAS-CMOP",100,50000,4,228204,50020,47.1878,0.04960447855477895,0.2050176710739732,1,"CMOEA_AOP_DASCMOP8_N100_FE50000_run4_seed228204.mat"
"s05_confirmation","CMOEA-AOP","DASCMOP8","DAS-CMOP",100,50000,5,228205,50160,8.4537,NaN,NaN,0,"CMOEA_AOP_DASCMOP8_N100_FE50000_run5_seed228205.mat"
"s05_confirmation","CMOEA-AOP","DASCMOP9","DAS-CMOP",100,50000,1,228301,50130,108.0683,0.05593942903658562,0.2020644945962447,1,"CMOEA_AOP_DASCMOP9_N100_FE50000_run1_seed228301.mat"
"s05_confirmation","CMOEA-AOP","DASCMOP9","DAS-CMOP",100,50000,2,228302,50020,98.6601,0.04536692095225464,0.2033783221115522,1,"CMOEA_AOP_DASCMOP9_N100_FE50000_run2_seed228302.mat"
"s05_confirmation","CMOEA-AOP","DASCMOP9","DAS-CMOP",100,50000,3,228303,50176,87.6419,0.05103836891040921,0.1999992166248357,1,"CMOEA_AOP_DASCMOP9_N100_FE50000_run3_seed228303.mat"
"s05_confirmation","CMOEA-AOP","DASCMOP9","DAS-CMOP",100,50000,4,228304,50030,110.6611,0.04873995985632924,0.2024528213788634,1,"CMOEA_AOP_DASCMOP9_N100_FE50000_run4_seed228304.mat"
"s05_confirmation","CMOEA-AOP","DASCMOP9","DAS-CMOP",100,50000,5,228305,50072,133.5655,0.05496653672634424,0.2023895563889708,1,"CMOEA_AOP_DASCMOP9_N100_FE50000_run5_seed228305.mat"
"s05_confirmation","CMOEA-AOP","LIRCMOP10","LIR-CMOP",100,50000,1,227001,50054,20.3686,0.226521532514661,0.5922440962440765,1,"CMOEA_AOP_LIRCMOP10_N100_FE50000_run1_seed227001.mat"
"s05_confirmation","CMOEA-AOP","LIRCMOP10","LIR-CMOP",100,50000,2,227002,50026,20.7154,0.287962109822812,0.5456426153642858,1,"CMOEA_AOP_LIRCMOP10_N100_FE50000_run2_seed227002.mat"
"s05_confirmation","CMOEA-AOP","LIRCMOP10","LIR-CMOP",100,50000,3,227003,50192,20.4276,0.2271465811861656,0.5881438372659331,1,"CMOEA_AOP_LIRCMOP10_N100_FE50000_run3_seed227003.mat"
"s05_confirmation","CMOEA-AOP","LIRCMOP10","LIR-CMOP",100,50000,4,227004,50020,19.9636,0.2376911763126344,0.5837396578977013,1,"CMOEA_AOP_LIRCMOP10_N100_FE50000_run4_seed227004.mat"
"s05_confirmation","CMOEA-AOP","LIRCMOP10","LIR-CMOP",100,50000,5,227005,50008,20.7096,0.1062179496751259,0.6457897495149576,1,"CMOEA_AOP_LIRCMOP10_N100_FE50000_run5_seed227005.mat"
"s05_confirmation","CMOEA-AOP","LIRCMOP11","LIR-CMOP",100,50000,1,227101,50058,15.3677,0.01788885189996919,0.6815862829748286,1,"CMOEA_AOP_LIRCMOP11_N100_FE50000_run1_seed227101.mat"
"s05_confirmation","CMOEA-AOP","LIRCMOP11","LIR-CMOP",100,50000,2,227102,50020,15.8229,0.0734843445514992,0.6596620943170295,1,"CMOEA_AOP_LIRCMOP11_N100_FE50000_run2_seed227102.mat"
"s05_confirmation","CMOEA-AOP","LIRCMOP11","LIR-CMOP",100,50000,3,227103,50084,17.6367,0.1435323199842187,0.6003175775152184,1,"CMOEA_AOP_LIRCMOP11_N100_FE50000_run3_seed227103.mat"
"s05_confirmation","CMOEA-AOP","LIRCMOP11","LIR-CMOP",100,50000,4,227104,50120,15.5355,0.090535453049865,0.6533461557440968,1,"CMOEA_AOP_LIRCMOP11_N100_FE50000_run4_seed227104.mat"
"s05_confirmation","CMOEA-AOP","LIRCMOP11","LIR-CMOP",100,50000,5,227105,50046,19.5578,0.143951428569607,0.6010209434686511,1,"CMOEA_AOP_LIRCMOP11_N100_FE50000_run5_seed227105.mat"
"s05_confirmation","CMOEA-AOP","LIRCMOP12","LIR-CMOP",100,50000,1,227201,50088,16.7872,0.1810521156363918,0.5169471433079653,1,"CMOEA_AOP_LIRCMOP12_N100_FE50000_run1_seed227201.mat"
"s05_confirmation","CMOEA-AOP","LIRCMOP12","LIR-CMOP",100,50000,2,227202,50032,11.7753,0.1713493868925902,0.5242520847417442,1,"CMOEA_AOP_LIRCMOP12_N100_FE50000_run2_seed227202.mat"
"s05_confirmation","CMOEA-AOP","LIRCMOP12","LIR-CMOP",100,50000,3,227203,50196,8.5858,0.2051150088701237,0.5016080305864492,1,"CMOEA_AOP_LIRCMOP12_N100_FE50000_run3_seed227203.mat"
"s05_confirmation","CMOEA-AOP","LIRCMOP12","LIR-CMOP",100,50000,4,227204,50016,8.1584,0.1532507406447277,0.5385616332547453,1,"CMOEA_AOP_LIRCMOP12_N100_FE50000_run4_seed227204.mat"
"s05_confirmation","CMOEA-AOP","LIRCMOP12","LIR-CMOP",100,50000,5,227205,50156,12.0715,0.2085267161005929,0.4969368752939755,1,"CMOEA_AOP_LIRCMOP12_N100_FE50000_run5_seed227205.mat"
"s05_confirmation","CMOEA-AOP","LIRCMOP13","LIR-CMOP",100,50000,1,227301,50184,69.911,0.094180723104066,0.552265472438825,1,"CMOEA_AOP_LIRCMOP13_N100_FE50000_run1_seed227301.mat"
"s05_confirmation","CMOEA-AOP","LIRCMOP13","LIR-CMOP",100,50000,2,227302,50164,69.0635,0.1056580567699238,0.5291602304634635,1,"CMOEA_AOP_LIRCMOP13_N100_FE50000_run2_seed227302.mat"
"s05_confirmation","CMOEA-AOP","LIRCMOP13","LIR-CMOP",100,50000,3,227303,50086,68.9469,0.09347180304537682,0.5520106600674863,1,"CMOEA_AOP_LIRCMOP13_N100_FE50000_run3_seed227303.mat"
"s05_confirmation","CMOEA-AOP","LIRCMOP13","LIR-CMOP",100,50000,4,227304,50000,71.3531,0.0961618449904959,0.5433809073313561,1,"CMOEA_AOP_LIRCMOP13_N100_FE50000_run4_seed227304.mat"
"s05_confirmation","CMOEA-AOP","LIRCMOP13","LIR-CMOP",100,50000,5,227305,50048,64.926,0.1150752515935235,0.5115638834708738,1,"CMOEA_AOP_LIRCMOP13_N100_FE50000_run5_seed227305.mat"
"s05_confirmation","CMOEA-AOP","LIRCMOP14","LIR-CMOP",100,50000,1,227401,50140,70.309,0.09873611810802434,0.5500907160795401,1,"CMOEA_AOP_LIRCMOP14_N100_FE50000_run1_seed227401.mat"
"s05_confirmation","CMOEA-AOP","LIRCMOP14","LIR-CMOP",100,50000,2,227402,50056,65.7867,0.09647791145853914,0.5534732991234453,1,"CMOEA_AOP_LIRCMOP14_N100_FE50000_run2_seed227402.mat"
"s05_confirmation","CMOEA-AOP","LIRCMOP14","LIR-CMOP",100,50000,3,227403,50202,64.9391,0.09712872895659234,0.5535217700906055,1,"CMOEA_AOP_LIRCMOP14_N100_FE50000_run3_seed227403.mat"
"s05_confirmation","CMOEA-AOP","LIRCMOP14","LIR-CMOP",100,50000,4,227404,50144,63.4691,0.09678031295167658,0.5492150217446097,1,"CMOEA_AOP_LIRCMOP14_N100_FE50000_run4_seed227404.mat"
"s05_confirmation","CMOEA-AOP","LIRCMOP14","LIR-CMOP",100,50000,5,227405,50138,67.4451,0.0964775347189617,0.5487698211792157,1,"CMOEA_AOP_LIRCMOP14_N100_FE50000_run5_seed227405.mat"
"s05_confirmation","CMOEA-AOP","LIRCMOP1","LIR-CMOP",100,50000,1,226101,50040,7.5882,0.2818307420278583,0.1172519651044348,1,"CMOEA_AOP_LIRCMOP1_N100_FE50000_run1_seed226101.mat"
"s05_confirmation","CMOEA-AOP","LIRCMOP1","LIR-CMOP",100,50000,2,226102,50164,9.1638,0.2662386099764922,0.1189463919578675,1,"CMOEA_AOP_LIRCMOP1_N100_FE50000_run2_seed226102.mat"
"s05_confirmation","CMOEA-AOP","LIRCMOP1","LIR-CMOP",100,50000,3,226103,50210,7.8348,0.1849261106350743,0.1488349609244114,1,"CMOEA_AOP_LIRCMOP1_N100_FE50000_run3_seed226103.mat"
"s05_confirmation","CMOEA-AOP","LIRCMOP1","LIR-CMOP",100,50000,4,226104,50090,8.4314,0.1956300544920429,0.1488717888977644,1,"CMOEA_AOP_LIRCMOP1_N100_FE50000_run4_seed226104.mat"
"s05_confirmation","CMOEA-AOP","LIRCMOP1","LIR-CMOP",100,50000,5,226105,50080,8.8402,0.132211852850706,0.1707784889565396,1,"CMOEA_AOP_LIRCMOP1_N100_FE50000_run5_seed226105.mat"
"s05_confirmation","CMOEA-AOP","LIRCMOP2","LIR-CMOP",100,50000,1,226201,50012,8.6665,0.2040027280225321,0.254321329470083,1,"CMOEA_AOP_LIRCMOP2_N100_FE50000_run1_seed226201.mat"
"s05_confirmation","CMOEA-AOP","LIRCMOP2","LIR-CMOP",100,50000,2,226202,50014,9.9541,0.1365524874377335,0.2838398540947529,1,"CMOEA_AOP_LIRCMOP2_N100_FE50000_run2_seed226202.mat"
"s05_confirmation","CMOEA-AOP","LIRCMOP2","LIR-CMOP",100,50000,3,226203,50174,8.7441,0.2685001091901051,0.2293148948263847,1,"CMOEA_AOP_LIRCMOP2_N100_FE50000_run3_seed226203.mat"
"s05_confirmation","CMOEA-AOP","LIRCMOP2","LIR-CMOP",100,50000,4,226204,50188,9.3487,0.2544282342185497,0.2319091314732933,1,"CMOEA_AOP_LIRCMOP2_N100_FE50000_run4_seed226204.mat"
